2001-04-08 10:05 9999-99-99 99:99            2936. -9999 -99999.     0  0 -99999999
2001-04-08 13:05 9999-99-99 99:99            2753. -9999 -99999.     0  0 -99999999
2001-04-08 16:05 9999-99-99 99:99            1827. -9999 -99999.     0  0 -99999999
2001-04-08 19:05 9999-99-99 99:99            1462. -9999 -99999.     0  0 -99999999
2001-04-08 22:05 9999-99-99 99:99            1641. -9999 -99999.     0  0 -99999999
2001-04-09 01:05 9999-99-99 99:99            2046. -9999 -99999.     0  0 -99999999
2001-04-09 10:06 9999-99-99 99:99            1719. -9999 -99999.     0  0 -99999999
2001-04-09 13:06 9999-99-99 99:99            1776. -9999 -99999.     0  0 -99999999
2001-04-11 17:49 9999-99-99 99:99            1848. -9999 -99999.     0  0 -99999999
2001-04-11 20:49 9999-99-99 99:99            2364. -9999 -99999.     0  0 -99999999
2001-04-11 23:49 9999-99-99 99:99            2497. -9999 -99999.     0  0 -99999999
2001-04-12 02:49 9999-99-99 99:99            2265. -9999 -99999.     0  0 -99999999
2001-04-12 05:50 9999-99-99 99:99            2443. -9999 -99999.     0  0 -99999999
2001-04-12 08:50 9999-99-99 99:99            2512. -9999 -99999.     0  0 -99999999
2001-04-12 11:50 9999-99-99 99:99            2600. -9999 -99999.     0  0 -99999999
2001-04-12 20:50 9999-99-99 99:99            1827. -9999 -99999.     0  0 -99999999
2001-04-12 23:50 9999-99-99 99:99            1842. -9999 -99999.     0  0 -99999999
2001-04-13 02:50 9999-99-99 99:99            1963. -9999 -99999.     0  0 -99999999
2001-04-13 05:50 9999-99-99 99:99            1782. -9999 -99999.     0  0 -99999999
2001-04-13 08:51 9999-99-99 99:99            1749. -9999 -99999.     0  0 -99999999
2001-04-13 11:51 9999-99-99 99:99            1709. -9999 -99999.     0  0 -99999999
2001-04-13 14:51 9999-99-99 99:99            1681. -9999 -99999.     0  0 -99999999
2001-04-13 23:51 9999-99-99 99:99            1583. -9999 -99999.     0  0 -99999999
2001-04-14 02:51 9999-99-99 99:99            1642. -9999 -99999.     0  0 -99999999
2001-04-14 05:51 9999-99-99 99:99            1732. -9999 -99999.     0  0 -99999999
2001-04-14 08:51 9999-99-99 99:99            1853. -9999 -99999.     0  0 -99999999
2001-04-14 11:51 9999-99-99 99:99            1743. -9999 -99999.     0  0 -99999999
2001-04-14 14:51 9999-99-99 99:99            1659. -9999 -99999.     0  0 -99999999
2001-04-14 17:52 9999-99-99 99:99            2177. -9999 -99999.     0  0 -99999999
2001-04-15 02:52 9999-99-99 99:99            2301. -9999 -99999.     0  0 -99999999
2001-04-15 05:52 9999-99-99 99:99            2677. -9999 -99999.     0  0 -99999999
2001-04-15 08:52 9999-99-99 99:99            2143. -9999 -99999.     0  0 -99999999
2001-04-15 11:52 9999-99-99 99:99            2076. -9999 -99999.     0  0 -99999999
2001-04-15 14:52 9999-99-99 99:99            1923. -9999 -99999.     0  0 -99999999
2001-04-15 17:52 9999-99-99 99:99            1952. -9999 -99999.     0  0 -99999999
2001-04-15 20:52 9999-99-99 99:99            1993. -9999 -99999.     0  0 -99999999
2001-04-16 05:53 9999-99-99 99:99            1929. -9999 -99999.     0  0 -99999999
2001-04-16 08:53 9999-99-99 99:99            1878. -9999 -99999.     0  0 -99999999
2001-04-16 11:53 9999-99-99 99:99            1982. -9999 -99999.     0  0 -99999999
2001-04-16 14:53 9999-99-99 99:99            1893. -9999 -99999.     0  0 -99999999
2001-04-16 17:53 9999-99-99 99:99            1925. -9999 -99999.     0  0 -99999999
2001-04-16 20:53 9999-99-99 99:99            1818. -9999 -99999.     0  0 -99999999
2001-04-16 23:53 9999-99-99 99:99            2076. -9999 -99999.     0  0 -99999999
2001-04-17 20:27 9999-99-99 99:99            1721. -9999 -99999.     0  0 -99999999
2001-04-17 23:27 9999-99-99 99:99            1739. -9999 -99999.     0  0 -99999999
2001-04-18 02:27 9999-99-99 99:99            1836. -9999 -99999.     0  0 -99999999
2001-04-18 05:27 9999-99-99 99:99            1857. -9999 -99999.     0  0 -99999999
2001-04-18 08:27 9999-99-99 99:99            1821. -9999 -99999.     0  0 -99999999
2001-04-18 11:27 9999-99-99 99:99            1773. -9999 -99999.     0  0 -99999999
2001-04-18 14:27 9999-99-99 99:99            1764. -9999 -99999.     0  0 -99999999
2001-04-18 23:27 9999-99-99 99:99            1716. -9999 -99999.     0  0 -99999999
2001-04-19 02:28 9999-99-99 99:99            1834. -9999 -99999.     0  0 -99999999
2001-04-19 05:28 9999-99-99 99:99            1817. -9999 -99999.     0  0 -99999999
2001-04-19 08:28 9999-99-99 99:99            1973. -9999 -99999.     0  0 -99999999
2001-04-19 11:28 9999-99-99 99:99            1957. -9999 -99999.     0  0 -99999999
2001-04-21 02:02 9999-99-99 99:99            5315. -9999 -99999.     0  0 -99999999
2001-04-21 05:02 9999-99-99 99:99            4262. -9999 -99999.     0  0 -99999999
2001-04-21 08:02 9999-99-99 99:99            4263. -9999 -99999.     0  0 -99999999
2001-04-21 11:02 9999-99-99 99:99            4367. -9999 -99999.     0  0 -99999999
2001-04-21 14:02 9999-99-99 99:99            4330. -9999 -99999.     0  0 -99999999
2001-04-21 17:02 9999-99-99 99:99            5215. -9999 -99999.     0  0 -99999999
2001-04-21 20:02 9999-99-99 99:99            4814. -9999 -99999.     0  0 -99999999
2001-04-22 05:02 9999-99-99 99:99            2120. -9999 -99999.     0  0 -99999999
2001-04-22 08:03 9999-99-99 99:99            2234. -9999 -99999.     0  0 -99999999
2001-04-22 11:03 9999-99-99 99:99            3212. -9999 -99999.     0  0 -99999999
2001-04-22 14:03 9999-99-99 99:99            2862. -9999 -99999.     0  0 -99999999
2001-04-22 17:03 9999-99-99 99:99            2503. -9999 -99999.     0  0 -99999999
2001-04-22 20:03 9999-99-99 99:99            2277. -9999 -99999.     0  0 -99999999
2001-04-22 23:03 9999-99-99 99:99            2277. -9999 -99999.     0  0 -99999999
2001-04-23 08:03 9999-99-99 99:99            3012. -9999 -99999.     0  0 -99999999
2001-04-23 11:03 9999-99-99 99:99            3197. -9999 -99999.     0  0 -99999999
2001-04-23 14:03 9999-99-99 99:99            3672. -9999 -99999.     0  0 -99999999
2001-04-26 20:56 9999-99-99 99:99            2029. -9999 -99999.     0  0 -99999999
2001-04-26 23:57 9999-99-99 99:99            2055. -9999 -99999.     0  0 -99999999
2001-04-27 02:57 9999-99-99 99:99            2073. -9999 -99999.     0  0 -99999999
2001-04-27 05:57 9999-99-99 99:99            2155. -9999 -99999.     0  0 -99999999
2001-04-27 08:57 9999-99-99 99:99            2090. -9999 -99999.     0  0 -99999999
2001-04-27 11:57 9999-99-99 99:99            2153. -9999 -99999.     0  0 -99999999
2001-04-27 20:57 9999-99-99 99:99            1780. -9999 -99999.     0  0 -99999999
2001-04-27 23:57 9999-99-99 99:99            1759. -9999 -99999.     0  0 -99999999
2001-04-28 02:57 9999-99-99 99:99            1818. -9999 -99999.     0  0 -99999999
2001-04-28 05:58 9999-99-99 99:99            1860. -9999 -99999.     0  0 -99999999
2001-04-28 08:58 9999-99-99 99:99            2018. -9999 -99999.     0  0 -99999999
2001-04-28 11:58 9999-99-99 99:99            2017. -9999 -99999.     0  0 -99999999
2001-04-28 14:58 9999-99-99 99:99            1816. -9999 -99999.     0  0 -99999999
2001-04-28 23:58 9999-99-99 99:99            1756. -9999 -99999.     0  0 -99999999
2001-04-29 02:58 9999-99-99 99:99            2054. -9999 -99999.     0  0 -99999999
2001-04-29 05:58 9999-99-99 99:99            2152. -9999 -99999.     0  0 -99999999
2001-04-29 08:58 9999-99-99 99:99            2392. -9999 -99999.     0  0 -99999999
2001-04-29 11:58 9999-99-99 99:99            2148. -9999 -99999.     0  0 -99999999
2001-04-29 14:58 9999-99-99 99:99            1861. -9999 -99999.     0  0 -99999999
2001-04-29 17:59 9999-99-99 99:99            1937. -9999 -99999.     0  0 -99999999
2001-04-30 02:59 9999-99-99 99:99            2420. -9999 -99999.     0  0 -99999999
2001-04-30 05:59 9999-99-99 99:99            2708. -9999 -99999.     0  0 -99999999
2001-04-30 08:59 9999-99-99 99:99            3002. -9999 -99999.     0  0 -99999999
2001-04-30 11:59 9999-99-99 99:99            3370. -9999 -99999.     0  0 -99999999
2001-04-30 14:59 9999-99-99 99:99            2436. -9999 -99999.     0  0 -99999999
2001-04-30 17:59 9999-99-99 99:99            1966. -9999 -99999.     0  0 -99999999
2001-04-30 21:00 9999-99-99 99:99            1655. -9999 -99999.     0  0 -99999999
2001-05-01 06:00 9999-99-99 99:99            3039. -9999 -99999.     0  0 -99999999
2001-05-01 09:00 9999-99-99 99:99            3213. -9999 -99999.     0  0 -99999999
2001-05-01 12:00 9999-99-99 99:99            4604. -9999 -99999.     0  0 -99999999
2001-05-01 15:00 9999-99-99 99:99            3694. -9999 -99999.     0  0 -99999999
2001-05-01 18:00 9999-99-99 99:99            2163. -9999 -99999.     0  0 -99999999
2001-05-01 21:00 9999-99-99 99:99            2127. -9999 -99999.     0  0 -99999999
2001-05-02 00:00 9999-99-99 99:99            2303. -9999 -99999.     0  0 -99999999
2001-05-02 09:01 9999-99-99 99:99            2326. -9999 -99999.     0  0 -99999999
2001-05-03 17:46 9999-99-99 99:99            1741. -9999 -99999.     0  0 -99999999
2001-05-03 19:46 9999-99-99 99:99            1586. -9999 -99999.     0  0 -99999999
2001-05-03 21:47 9999-99-99 99:99            2029. -9999 -99999.     0  0 -99999999
2001-05-03 23:47 9999-99-99 99:99            2202. -9999 -99999.     0  0 -99999999
2001-05-04 01:47 9999-99-99 99:99            2137. -9999 -99999.     0  0 -99999999
2001-05-04 03:47 9999-99-99 99:99            2156. -9999 -99999.     0  0 -99999999
2001-05-04 05:47 9999-99-99 99:99            2358. -9999 -99999.     0  0 -99999999
2001-05-04 11:47 9999-99-99 99:99            2310. -9999 -99999.     0  0 -99999999
2001-05-04 13:47 9999-99-99 99:99            1903. -9999 -99999.     0  0 -99999999
2001-05-04 15:47 9999-99-99 99:99            1627. -9999 -99999.     0  0 -99999999
2001-05-04 17:48 9999-99-99 99:99            1588. -9999 -99999.     0  0 -99999999
2001-05-04 19:48 9999-99-99 99:99            1609. -9999 -99999.     0  0 -99999999
2001-05-04 21:48 9999-99-99 99:99            1569. -9999 -99999.     0  0 -99999999
2001-05-04 23:48 9999-99-99 99:99            1620. -9999 -99999.     0  0 -99999999
2001-05-05 01:48 9999-99-99 99:99            1520. -9999 -99999.     0  0 -99999999
2001-05-05 10:48 9999-99-99 99:99            1532. -9999 -99999.     0  0 -99999999
2001-05-05 13:48 9999-99-99 99:99            1530. -9999 -99999.     0  0 -99999999
2001-05-05 16:48 9999-99-99 99:99            1526. -9999 -99999.     0  0 -99999999
2001-05-05 19:48 9999-99-99 99:99            1594. -9999 -99999.     0  0 -99999999
2001-05-05 22:48 9999-99-99 99:99            1562. -9999 -99999.     0  0 -99999999
2001-05-06 10:49 9999-99-99 99:99            2113. -9999 -99999.     0  0 -99999999
2001-05-06 13:49 9999-99-99 99:99            1569. -9999 -99999.     0  0 -99999999
2001-05-06 16:49 9999-99-99 99:99            1546. -9999 -99999.     0  0 -99999999
2001-05-06 19:49 9999-99-99 99:99            1479. -9999 -99999.     0  0 -99999999
2001-05-06 22:49 9999-99-99 99:99            1556. -9999 -99999.     0  0 -99999999
2001-05-07 01:49 9999-99-99 99:99            1558. -9999 -99999.     0  0 -99999999
2001-05-07 04:49 9999-99-99 99:99            1560. -9999 -99999.     0  0 -99999999
2001-05-07 13:50 9999-99-99 99:99            2716. -9999 -99999.     0  0 -99999999
2001-05-07 16:50 9999-99-99 99:99            2432. -9999 -99999.     0  0 -99999999
2001-05-07 19:50 9999-99-99 99:99            2292. -9999 -99999.     0  0 -99999999
2001-05-07 22:50 9999-99-99 99:99            2246. -9999 -99999.     0  0 -99999999
2001-05-08 01:50 9999-99-99 99:99            1766. -9999 -99999.     0  0 -99999999
2001-05-08 04:50 9999-99-99 99:99            2291. -9999 -99999.     0  0 -99999999
2001-05-08 07:50 9999-99-99 99:99            2541. -9999 -99999.     0  0 -99999999
2001-05-08 22:26 9999-99-99 99:99            1609. -9999 -99999.     0  0 -99999999
2001-05-09 00:26 9999-99-99 99:99            4230. -9999 -99999.     0  0 -99999999
2001-05-09 02:26 9999-99-99 99:99            4886. -9999 -99999.     0  0 -99999999
2001-05-09 04:26 9999-99-99 99:99            4200. -9999 -99999.     0  0 -99999999
2001-05-09 06:26 9999-99-99 99:99            3588. -9999 -99999.     0  0 -99999999
2001-05-09 08:26 9999-99-99 99:99            2486. -9999 -99999.     0  0 -99999999
2001-05-09 10:26 9999-99-99 99:99            3145. -9999 -99999.     0  0 -99999999
2001-05-09 18:26 9999-99-99 99:99            1739. -9999 -99999.     0  0 -99999999
2001-05-09 20:27 9999-99-99 99:99            1685. -9999 -99999.     0  0 -99999999
2001-05-09 22:27 9999-99-99 99:99            1720. -9999 -99999.     0  0 -99999999
2001-05-10 00:27 9999-99-99 99:99            1765. -9999 -99999.     0  0 -99999999
2001-05-10 02:27 9999-99-99 99:99            1809. -9999 -99999.     0  0 -99999999
2001-05-10 04:27 9999-99-99 99:99            1917. -9999 -99999.     0  0 -99999999
2001-05-10 06:27 9999-99-99 99:99            1924. -9999 -99999.     0  0 -99999999
2001-05-10 15:27 9999-99-99 99:99            1575. -9999 -99999.     0  0 -99999999
2001-05-10 18:27 9999-99-99 99:99            1567. -9999 -99999.     0  0 -99999999
2001-05-10 21:27 9999-99-99 99:99            1679. -9999 -99999.     0  0 -99999999
2001-05-11 00:27 9999-99-99 99:99            1781. -9999 -99999.     0  0 -99999999
2001-05-11 03:27 9999-99-99 99:99            2055. -9999 -99999.     0  0 -99999999
2001-05-11 06:28 9999-99-99 99:99            2937. -9999 -99999.     0  0 -99999999
2001-05-11 15:28 9999-99-99 99:99            3664. -9999 -99999.     0  0 -99999999
2001-05-11 18:28 9999-99-99 99:99            2246. -9999 -99999.     0  0 -99999999
2001-05-11 21:28 9999-99-99 99:99            1498. -9999 -99999.     0  0 -99999999
2001-05-16 00:25 9999-99-99 99:99            1674. -9999 -99999.     0  0 -99999999
2001-05-16 03:25 9999-99-99 99:99            1824. -9999 -99999.     0  0 -99999999
2001-05-16 06:25 9999-99-99 99:99            2035. -9999 -99999.     0  0 -99999999
2001-05-16 09:25 9999-99-99 99:99            1984. -9999 -99999.     0  0 -99999999
2001-05-16 18:22 9999-99-99 99:99            1364. -9999 -99999.     0  0 -99999999
2001-05-16 21:22 9999-99-99 99:99            1537. -9999 -99999.     0  0 -99999999
2001-05-17 00:22 9999-99-99 99:99            1463. -9999 -99999.     0  0 -99999999
2001-05-17 03:23 9999-99-99 99:99            1317. -9999 -99999.     0  0 -99999999
2001-05-17 06:22 9999-99-99 99:99            1328. -9999 -99999.     0  0 -99999999
2001-05-17 09:23 9999-99-99 99:99            2053. -9999 -99999.     0  0 -99999999
2001-05-17 12:23 9999-99-99 99:99            2968. -9999 -99999.     0  0 -99999999
2001-05-17 21:23 9999-99-99 99:99            2663. -9999 -99999.     0  0 -99999999
2001-05-18 00:23 9999-99-99 99:99            3069. -9999 -99999.     0  0 -99999999
2001-05-18 03:23 9999-99-99 99:99            2770. -9999 -99999.     0  0 -99999999
2001-05-18 06:23 9999-99-99 99:99            3577. -9999 -99999.     0  0 -99999999
2001-05-19 00:27 9999-99-99 99:99            1350. -9999 -99999.     0  0 -99999999
2001-05-19 03:27 9999-99-99 99:99            1302. -9999 -99999.     0  0 -99999999
