1992-01-17 09:44 9999-99-99 99:99            336.3 -9999 -99999.     1  0 -99999999
1992-01-17 13:45 9999-99-99 99:99            340.7 -9999 -99999.     1  0 -99999999
1992-01-17 17:45 9999-99-99 99:99            508.3 -9999 -99999.     1  0 -99999999
1992-01-17 21:46 9999-99-99 99:99            282.2 -9999 -99999.     1  0 -99999999
1992-01-18 01:45 9999-99-99 99:99            152.3 -9999 -99999.     1  0 -99999999
1992-01-18 05:45 9999-99-99 99:99            159.6 -9999 -99999.     2  0 -99999999
1992-01-18 09:46 9999-99-99 99:99            169.6 -9999 -99999.     1  0 -99999999
1992-01-18 13:46 9999-99-99 99:99            265.2 -9999 -99999.     1  0 -99999999
1992-01-18 17:45 9999-99-99 99:99            219.2 -9999 -99999.     1  0 -99999999
1992-01-18 21:46 9999-99-99 99:99            235.8 -9999 -99999.     1  0 -99999999
1992-01-19 01:46 9999-99-99 99:99            361.1 -9999 -99999.     2  0 -99999999
1992-01-19 05:47 9999-99-99 99:99            268.8 -9999 -99999.     1  0 -99999999
1992-01-19 09:47 9999-99-99 99:99            172.0 -9999 -99999.     2  0 -99999999
1992-01-19 13:46 9999-99-99 99:99            227.7 -9999 -99999.     1  0 -99999999
1992-01-19 17:47 9999-99-99 99:99            140.1 -9999 -99999.     1  0 -99999999
1992-01-19 21:47 9999-99-99 99:99            176.7 -9999 -99999.     1  0 -99999999
1992-01-20 01:48 9999-99-99 99:99            154.5 -9999 -99999.     2  0 -99999999
1992-01-20 05:47 9999-99-99 99:99            163.0 -9999 -99999.     1  0 -99999999
1992-01-20 09:47 9999-99-99 99:99            178.5 -9999 -99999.     2  0 -99999999
1992-01-20 13:48 9999-99-99 99:99            175.7 -9999 -99999.     2  0 -99999999
1992-01-20 17:48 9999-99-99 99:99            165.9 -9999 -99999.     2  0 -99999999
1992-01-20 21:48 9999-99-99 99:99            166.1 -9999 -99999.     1  0 -99999999
1992-01-21 01:48 9999-99-99 99:99            160.8 -9999 -99999.     1  0 -99999999
1992-01-21 05:48 9999-99-99 99:99            190.3 -9999 -99999.     1  0 -99999999
1992-01-21 09:48 9999-99-99 99:99            249.2 -9999 -99999.     1  0 -99999999
1992-01-21 17:48 9999-99-99 99:99            192.0 -9999 -99999.     1  0 -99999999
1992-01-21 21:48 9999-99-99 99:99            203.6 -9999 -99999.     1  0 -99999999
1992-01-22 01:49 9999-99-99 99:99            175.0 -9999 -99999.     1  0 -99999999
1992-01-22 05:49 9999-99-99 99:99            171.3 -9999 -99999.     1  0 -99999999
1992-01-22 09:50 9999-99-99 99:99            199.6 -9999 -99999.     1  0 -99999999
1992-01-22 13:49 9999-99-99 99:99            231.9 -9999 -99999.     1  0 -99999999
1992-01-22 17:49 9999-99-99 99:99            231.9 -9999 -99999.     1  0 -99999999
1992-01-22 21:50 9999-99-99 99:99            257.2 -9999 -99999.     1  0 -99999999
1992-01-23 01:50 9999-99-99 99:99            158.0 -9999 -99999.     1  0 -99999999
1992-01-23 05:51 9999-99-99 99:99            187.2 -9999 -99999.     1  0 -99999999
1992-01-23 09:50 9999-99-99 99:99           1004.2 -9999 -99999.     1  0 -99999999
1992-01-23 13:50 9999-99-99 99:99            166.3 -9999 -99999.     1  0 -99999999
1992-01-23 17:51 9999-99-99 99:99            166.8 -9999 -99999.     1  0 -99999999
1992-01-23 21:51 9999-99-99 99:99            296.3 -9999 -99999.     1  0 -99999999
1992-01-24 01:50 9999-99-99 99:99            222.6 -9999 -99999.     1  0 -99999999
1992-01-24 05:51 9999-99-99 99:99            230.2 -9999 -99999.     1  0 -99999999
1992-01-24 09:51 9999-99-99 99:99            289.4 -9999 -99999.     1  0 -99999999
1992-01-24 13:35 9999-99-99 99:99            227.5 -9999 -99999.     1  0 -99999999
1992-01-24 17:34 9999-99-99 99:99            282.5 -9999 -99999.     1  0 -99999999
1992-01-24 21:34 9999-99-99 99:99            165.8 -9999 -99999.     2  0 -99999999
1992-01-25 01:35 9999-99-99 99:99            172.8 -9999 -99999.     2  0 -99999999
1992-01-25 05:35 9999-99-99 99:99            160.0 -9999 -99999.     2  0 -99999999
1992-01-25 09:36 9999-99-99 99:99            159.9 -9999 -99999.     2  0 -99999999
1992-01-25 13:35 9999-99-99 99:99            143.3 -9999 -99999.     1  0 -99999999
1992-01-25 17:35 9999-99-99 99:99            226.0 -9999 -99999.     1  0 -99999999
1992-01-25 21:36 9999-99-99 99:99            182.8 -9999 -99999.     1  0 -99999999
1992-01-26 01:36 9999-99-99 99:99            154.3 -9999 -99999.     1  0 -99999999
1992-01-26 05:35 9999-99-99 99:99            178.1 -9999 -99999.     1  0 -99999999
1992-01-26 09:36 9999-99-99 99:99            159.6 -9999 -99999.     1  0 -99999999
1992-01-26 13:36 9999-99-99 99:99            143.7 -9999 -99999.     1  0 -99999999
1992-01-26 17:36 9999-99-99 99:99            338.0 -9999 -99999.     1  0 -99999999
1992-01-26 21:37 9999-99-99 99:99            397.6 -9999 -99999.     1  0 -99999999
1992-01-27 01:36 9999-99-99 99:99            179.7 -9999 -99999.     1  0 -99999999
1992-01-27 05:36 9999-99-99 99:99            195.6 -9999 -99999.     1  0 -99999999
1992-01-27 09:37 9999-99-99 99:99            471.5 -9999 -99999.     1  0 -99999999
1992-01-27 13:37 9999-99-99 99:99            268.1 -9999 -99999.     1  0 -99999999
1992-01-27 17:38 9999-99-99 99:99            204.3 -9999 -99999.     1  0 -99999999
1992-01-27 21:37 9999-99-99 99:99            173.2 -9999 -99999.     1  0 -99999999
1992-01-28 01:37 9999-99-99 99:99            203.7 -9999 -99999.     1  0 -99999999
1992-01-28 05:38 9999-99-99 99:99            240.1 -9999 -99999.     1  0 -99999999
1992-01-28 09:38 9999-99-99 99:99            216.6 -9999 -99999.     1  0 -99999999
1992-01-28 17:34 9999-99-99 99:99            264.3 -9999 -99999.     1  0 -99999999
1992-01-28 21:34 9999-99-99 99:99            239.5 -9999 -99999.     1  0 -99999999
1992-01-29 01:35 9999-99-99 99:99            219.8 -9999 -99999.     1  0 -99999999
1992-01-29 05:35 9999-99-99 99:99            190.2 -9999 -99999.     1  0 -99999999
1992-01-29 09:36 9999-99-99 99:99            331.8 -9999 -99999.     1  0 -99999999
1992-01-29 13:35 9999-99-99 99:99            195.5 -9999 -99999.     1  0 -99999999
1992-01-29 17:35 9999-99-99 99:99            155.4 -9999 -99999.     1  0 -99999999
1992-01-29 21:36 9999-99-99 99:99            178.4 -9999 -99999.     1  0 -99999999
1992-01-30 01:36 9999-99-99 99:99            185.9 -9999 -99999.     1  0 -99999999
1992-01-30 05:35 9999-99-99 99:99            186.2 -9999 -99999.     1  0 -99999999
1992-01-30 09:36 9999-99-99 99:99            121.0 -9999 -99999.     1  0 -99999999
1992-01-30 13:36 9999-99-99 99:99            167.3 -9999 -99999.     2  0 -99999999
1992-01-30 17:36 9999-99-99 99:99            207.9 -9999 -99999.     1  0 -99999999
1992-01-30 21:37 9999-99-99 99:99            385.0 -9999 -99999.     1  0 -99999999
1992-01-31 01:36 9999-99-99 99:99            156.5 -9999 -99999.     1  0 -99999999
1992-01-31 05:36 9999-99-99 99:99            165.6 -9999 -99999.     1  0 -99999999
1992-01-31 13:37 9999-99-99 99:99            152.4 -9999 -99999.     1  0 -99999999
1992-01-31 17:38 9999-99-99 99:99            167.2 -9999 -99999.     1  0 -99999999
1992-01-31 21:37 9999-99-99 99:99            486.1 -9999 -99999.     1  0 -99999999
1992-02-01 01:37 9999-99-99 99:99            215.3 -9999 -99999.     1  0 -99999999
1992-02-01 05:38 9999-99-99 99:99            149.8 -9999 -99999.     1  0 -99999999
1992-02-01 09:38 9999-99-99 99:99            172.7 -9999 -99999.     1  0 -99999999
1992-02-01 13:37 9999-99-99 99:99            178.6 -9999 -99999.     2  0 -99999999
1992-02-01 17:38 9999-99-99 99:99            185.2 -9999 -99999.     1  0 -99999999
1992-02-01 21:38 9999-99-99 99:99            186.2 -9999 -99999.     1  0 -99999999
1992-02-02 01:39 9999-99-99 99:99            172.0 -9999 -99999.     1  0 -99999999
1992-02-02 05:39 9999-99-99 99:99            157.3 -9999 -99999.     2  0 -99999999
1992-02-02 09:38 9999-99-99 99:99            120.3 -9999 -99999.     1  0 -99999999
1992-02-02 13:39 9999-99-99 99:99            141.0 -9999 -99999.     2  0 -99999999
1992-02-02 17:39 9999-99-99 99:99            147.1 -9999 -99999.     1  0 -99999999
1992-02-04 22:12 9999-99-99 99:99            165.2 -9999 -99999.     1  0 -99999999
1992-02-05 02:11 9999-99-99 99:99            207.0 -9999 -99999.     1  0 -99999999
1992-02-05 06:11 9999-99-99 99:99            201.8 -9999 -99999.     1  0 -99999999
1992-02-05 14:12 9999-99-99 99:99            149.0 -9999 -99999.     2  0 -99999999
1992-02-05 18:11 9999-99-99 99:99            152.6 -9999 -99999.     2  0 -99999999
1992-02-05 22:12 9999-99-99 99:99            145.8 -9999 -99999.     2  0 -99999999
1992-02-06 02:12 9999-99-99 99:99            139.1 -9999 -99999.     2  0 -99999999
1992-02-06 06:12 9999-99-99 99:99            136.9 -9999 -99999.     2  0 -99999999
1992-02-06 10:13 9999-99-99 99:99            143.9 -9999 -99999.     2  0 -99999999
1992-02-06 14:12 9999-99-99 99:99            131.4 -9999 -99999.     2  0 -99999999
1992-02-06 18:12 9999-99-99 99:99            141.4 -9999 -99999.     2  0 -99999999
1992-02-06 22:13 9999-99-99 99:99            128.2 -9999 -99999.     2  0 -99999999
1992-02-07 02:13 9999-99-99 99:99            109.6 -9999 -99999.     1  0 -99999999
1992-02-07 06:12 9999-99-99 99:99            145.5 -9999 -99999.     1  0 -99999999
1992-02-07 10:13 9999-99-99 99:99            140.3 -9999 -99999.     1  0 -99999999
1992-02-07 14:13 9999-99-99 99:99            127.9 -9999 -99999.     1  0 -99999999
1992-02-07 18:14 9999-99-99 99:99            124.2 -9999 -99999.     1  0 -99999999
1992-02-07 22:14 9999-99-99 99:99            139.0 -9999 -99999.     1  0 -99999999
1992-02-08 02:13 9999-99-99 99:99            196.8 -9999 -99999.     1  0 -99999999
1992-02-08 06:14 9999-99-99 99:99            729.0 -9999 -99999.     1  0 -99999999
1992-02-08 10:14 9999-99-99 99:99           1582.4 -9999 -99999.     1  0 -99999999
1992-02-08 14:15 9999-99-99 99:99            569.8 -9999 -99999.     1  0 -99999999
1992-02-08 18:14 9999-99-99 99:99            327.7 -9999 -99999.     1  0 -99999999
1992-02-08 22:14 9999-99-99 99:99            153.9 -9999 -99999.     1  0 -99999999
1992-02-09 02:15 9999-99-99 99:99            174.0 -9999 -99999.     1  0 -99999999
1992-02-09 06:15 9999-99-99 99:99            187.4 -9999 -99999.     1  0 -99999999
1992-02-09 10:16 9999-99-99 99:99            436.3 -9999 -99999.     1  0 -99999999
1992-02-09 14:15 9999-99-99 99:99            368.9 -9999 -99999.     1  0 -99999999
1992-02-09 18:15 9999-99-99 99:99            327.5 -9999 -99999.     1  0 -99999999
1992-02-09 22:16 9999-99-99 99:99            245.7 -9999 -99999.     1  0 -99999999
1992-02-10 02:16 9999-99-99 99:99            157.2 -9999 -99999.     1  0 -99999999
1992-02-10 06:17 9999-99-99 99:99            158.5 -9999 -99999.     1  0 -99999999
1992-02-10 10:16 9999-99-99 99:99            145.7 -9999 -99999.     2  0 -99999999
