1998-09-04 14:43 9999-99-99 99:99            427.0 -9999 -99999.     2  0 -99999999
1998-09-09 13:00 9999-99-99 99:99            403.4 -9999 -99999.     1  0 -99999999
1998-09-15 14:16 9999-99-99 99:99            517.6 -9999 -99999.     1  0 -99999999
1998-10-27 14:25 9999-99-99 99:99            339.6 -9999 -99999.     1  0 -99999999
1998-10-31 13:52 9999-99-99 99:99            331.9 -9999 -99999.     1  0 -99999999
1998-11-04 11:20 9999-99-99 99:99            332.3 -9999 -99999.     2  0 -99999999
1998-11-20 13:12 9999-99-99 99:99            308.4 -9999 -99999.     2  0 -99999999
1998-11-25 00:00 9999-99-99 99:99            311.3 -9999 -99999.     2  0 -99999999
1998-12-03 16:00 9999-99-99 99:99            268.2 -9999 -99999.     2  0 -99999999
1999-01-15 13:00 9999-99-99 99:99            175.0 -9999 -99999.     2  0 -99999999
1999-01-19 12:10 9999-99-99 99:99            153.0 -9999 -99999.     2  0 -99999999
1999-01-22 14:28 9999-99-99 99:99            148.0 -9999 -99999.     2  0 -99999999
1999-02-01 12:43 9999-99-99 99:99            142.0 -9999 -99999.     2  0 -99999999
1999-02-10 13:51 9999-99-99 99:99            155.0 -9999 -99999.     2  0 -99999999
1999-02-21 12:35 9999-99-99 99:99            127.0 -9999 -99999.     2  0 -99999999
1999-03-24 12:23 9999-99-99 99:99            142.0 -9999 -99999.     2  0 -99999999
1999-04-09 13:38 9999-99-99 99:99            167.0 -9999 -99999.     2  0 -99999999
1999-04-13 16:20 9999-99-99 99:99            179.0 -9999 -99999.     2  0 -99999999
1999-05-02 13:55 9999-99-99 99:99            206.0 -9999 -99999.     2  0 -99999999
1999-05-06 14:47 9999-99-99 99:99            217.0 -9999 -99999.     2  0 -99999999
1999-06-17 12:14 9999-99-99 99:99            305.0 -9999 -99999.     2  0 -99999999
1999-06-17 12:20 9999-99-99 99:99            337.0 -9999 -99999.     2  0 -99999999
1999-06-29 12:35 9999-99-99 99:99            370.0 -9999 -99999.     2  0 -99999999
1999-07-05 13:00 9999-99-99 99:99            303.0 -9999 -99999.     2  0 -99999999
1999-07-08 14:30 9999-99-99 99:99            319.0 -9999 -99999.     2  0 -99999999
1999-07-28 15:05 9999-99-99 99:99            339.0 -9999 -99999.     2  0 -99999999
1999-09-09 13:14 9999-99-99 99:99            398.0 -9999 -99999.     2  0 -99999999
1999-10-11 12:50 9999-99-99 99:99            445.0 -9999 -99999.     1  0 -99999999
1999-10-14 11:47 9999-99-99 99:99            407.0 -9999 -99999.     2  0 -99999999
1999-11-03 14:00 9999-99-99 99:99            402.0 -9999 -99999.     2  0 -99999999
1999-11-12 14:35 9999-99-99 99:99            393.0 -9999 -99999.     2  0 -99999999
1999-11-22 13:43 9999-99-99 99:99            370.0 -9999 -99999.     2  0 -99999999
1999-12-08 14:05 9999-99-99 99:99            327.0 -9999 -99999.     2  0 -99999999
2000-01-11 12:54 9999-99-99 99:99            219.0 -9999 -99999.     2  0 -99999999
2000-01-25 15:45 9999-99-99 99:99            217.0 -9999 -99999.     2  0 -99999999
